rid,oid,season,firstdate,firsttime,lastyear,lon,lat
309,397,V,1975-12-28T23:00:00Z,10:10:00,2018,10.0484192156543,56.2284473590197
310,1870,V,1976-01-03T23:00:00Z,10:05:00,2020,10.2065730373679,56.1281661970387
311,397,Y,1976-06-12T22:00:00Z,09:40:00,2018,10.0825470761378,56.2946437506626
312,397,V,1978-01-03T23:00:00Z,09:55:00,2017,10.06504410055,56.2462757428701
313,1802,Y,1980-06-02T22:00:00Z,04:15:00,1995,9.52621723184701,56.1401250792057
314,320,V,1980-12-26T23:00:00Z,09:00:00,2008,10.5087329982077,56.448331245878
315,2086,Y,1983-06-12T22:00:00Z,04:45:00,2017,10.0184155,56.163237
316,2128,V,1982-12-28T23:00:00Z,09:30:00,1991,10.5812435239894,56.2407560987431
317,231,V,1985-01-04T23:00:00Z,10:00:00,1995,10.0223945765175,56.4622748965591
318,2025,Y,1986-06-07T22:00:00Z,04:20:00,1990,10.0511262909509,56.327260676901
319,317,V,1984-12-22T23:00:00Z,09:00:00,1996,10.2020020639101,56.4966058862538
320,317,Y,1986-06-07T22:00:00Z,06:15:00,2000,10.1908126758959,56.5542172530073
321,372,V,1984-12-28T23:00:00Z,10:00:00,1999,10.0442689444415,56.0757325746144
322,1531,Y,1987-06-13T22:00:00Z,19:00:00,1991,9.64476629621517,56.2042547369855
323,345,V,1985-01-11T23:00:00Z,09:10:00,1993,10.8759074409617,56.3265028466783
324,380,Y,1987-06-05T22:00:00Z,06:45:00,1996,10.222371653313,56.1190253488273
325,657,Y,1987-06-06T22:00:00Z,10:28:00,1991,10.8062679129813,56.4955774504465
326,277,Y,1987-06-01T22:00:00Z,04:20:00,2020,9.6659946,56.1047297
327,1531,V,1986-12-29T23:00:00Z,10:15:00,1990,9.5801579734025,56.1955898271929
328,277,V,1986-12-26T23:00:00Z,09:25:00,2006,9.59446759618744,56.0787178253945
329,331,Y,1989-05-28T22:00:00Z,06:05:00,1990,10.0164233734079,56.1774987952361
330,1531,V,1986-12-26T23:00:00Z,10:30:00,1990,9.62835447335703,56.18636947243
331,2084,Y,1989-06-03T22:00:00Z,06:00:00,1995,10.2174542668913,56.2179140565901
332,1946,Y,1989-05-14T22:00:00Z,04:28:00,1996,9.61181512090855,56.1594977534313
333,347,V,1986-12-29T23:00:00Z,11:15:00,1992,10.0059314828068,56.4534245675904
334,1763,V,1987-12-28T23:00:00Z,10:00:00,1994,10.4700621643331,56.2870554573181
335,2069,Y,1989-01-15T23:00:00Z,07:30:00,1991,10.1279354,56.2928997
336,228,Y,1990-06-02T22:00:00Z,05:55:00,1991,9.99629238188942,56.4570962275303
337,320,Y,1990-06-01T22:00:00Z,06:00:00,2002,9.84410472906758,56.4725997288798
338,1032,V,1988-01-13T23:00:00Z,09:15:00,1990,10.0942389718438,56.1381976082613
339,271,Y,1991-05-25T22:00:00Z,04:30:00,1993,10.2074175393584,56.1551144236536
340,871,Y,1991-05-30T22:00:00Z,05:00:00,1992,10.1227856,56.1666588
341,215,Y,1991-05-11T22:00:00Z,04:45:00,1991,10.1531736620471,56.1178936461982
342,285,Y,1991-06-04T22:00:00Z,04:25:00,1991,10.2087449889528,56.1461159660181
343,387,Y,1992-05-29T22:00:00Z,08:00:00,2007,10.0054569740809,56.4354587477566
344,1554,V,1990-01-01T23:00:00Z,09:27:00,1991,9.87739508713384,56.5083075179513
345,138,Y,1992-06-02T22:00:00Z,04:20:00,2000,10.7210258347424,56.2631531854011
346,2095,Y,1992-06-07T22:00:00Z,05:40:00,1993,9.54639724352813,56.0879248946167
347,2084,V,1990-01-11T23:00:00Z,08:00:00,1994,10.2093936879121,56.2179931265456
348,365,Y,1992-06-10T22:00:00Z,07:00:00,2019,9.80707409450502,56.2572118254555
349,2084,Y,1993-06-07T22:00:00Z,06:00:00,1995,10.2416357581725,56.2176736961719
350,1531,V,1990-12-21T23:00:00Z,10:00:00,1990,9.7037122,56.2281405
351,263,Y,1993-06-03T22:00:00Z,05:15:00,1993,10.1877155996202,56.142725695264
352,380,Y,1993-06-07T22:00:00Z,04:38:00,2002,9.91683016053425,56.1216709463881
353,228,V,1990-12-28T23:00:00Z,09:15:00,1990,10.2696598306876,56.5767979231053
354,367,V,1991-01-05T23:00:00Z,10:20:00,2019,9.8353815,56.4752621
355,231,V,1991-01-12T23:00:00Z,09:00:00,2000,9.83444506222405,56.4762588665032
356,1070,Y,1994-06-04T22:00:00Z,04:50:00,1998,10.0538472030808,56.2663455870036
357,2106,V,1991-01-12T23:00:00Z,11:00:00,1993,9.93838708801418,56.3461356296167
358,1783,Y,1995-06-05T22:00:00Z,06:40:00,2003,9.57921074132195,56.1327001194262
359,1534,V,1991-01-05T23:00:00Z,08:55:00,1990,10.1634797879842,56.299300962364
360,423,Y,1996-05-29T22:00:00Z,05:30:00,2020,9.5230393,56.1513875
361,413,Y,1996-06-04T22:00:00Z,05:00:00,2008,10.7166966855712,56.3827274203921
362,236,V,1991-01-18T23:00:00Z,09:45:00,2001,9.95703940587995,56.4448263637753
363,322,Y,1996-06-14T22:00:00Z,04:15:00,2005,10.8960783099675,56.4070725022784
364,1934,V,1991-12-30T23:00:00Z,11:30:00,2011,10.2416357581725,56.2176736961719
365,336,Y,1996-06-08T22:00:00Z,08:30:00,1998,9.51533783353936,56.1689224665639
366,387,V,1993-01-03T23:00:00Z,11:00:00,2004,10.0054569740809,56.4354587477566
367,360,Y,1996-05-25T22:00:00Z,10:10:00,2017,10.7094620530661,56.2210786961197
368,365,V,1993-01-01T23:00:00Z,11:40:00,2020,9.82321371541488,56.2571055392577
369,354,Y,1996-06-07T22:00:00Z,04:30:00,2020,9.98138756468615,56.1301602122562
370,1976,Y,1996-06-08T22:00:00Z,10:00:00,2000,10.1591261000128,56.6883896874652
371,370,V,1993-12-31T23:00:00Z,10:30:00,2020,10.0114374950576,56.0490497903483
372,378,Y,1996-06-08T22:00:00Z,08:00:00,2000,10.8001145453934,56.5028555564547
373,300,V,1994-01-15T23:00:00Z,14:00:00,2004,10.8031488995638,56.498318564299304
374,298,Y,1996-06-01T22:00:00Z,11:00:00,1998,10.248777326077,56.0691875960108
375,347,V,1993-12-28T23:00:00Z,10:00:00,2007,9.95726525142743,56.4538093970429
376,446,Y,1996-06-07T22:00:00Z,05:57:00,2020,10.2291997,56.0815753
377,222,V,1996-01-17T23:00:00Z,09:00:00,2005,10.6523355770375,56.3925877051267
378,370,Y,1996-05-25T22:00:00Z,06:04:00,2020,10.0274891748737,56.0489171845659
379,423,V,1997-01-20T23:00:00Z,09:10:00,1997,9.51533783353936,56.1689224665639
380,281,Y,1996-05-31T22:00:00Z,05:30:00,1996,10.5278544062845,56.1156243318085
381,423,V,1997-01-09T23:00:00Z,08:55:00,2020,9.54754483919976,56.1687840160074
382,2063,Y,1996-06-11T22:00:00Z,08:30:00,2017,10.5904437298957,56.5012246013597
383,446,V,1997-01-18T23:00:00Z,13:58:00,2020,10.2291443,56.0828961
384,238,V,1997-01-18T23:00:00Z,12:00:00,2020,9.98138756468615,56.1301602122562
385,1301,Y,1997-06-13T22:00:00Z,04:00:00,2018,10.5013893433385,56.3855215883139
386,380,V,1997-01-09T23:00:00Z,10:10:00,2019,9.98070178189927,56.103209845217
387,322,V,1997-01-10T23:00:00Z,12:00:00,2004,10.8803253412789,56.4162985653314
388,217,Y,1997-05-31T22:00:00Z,05:30:00,2016,9.95127636635302,56.4089314643772
389,217,V,1997-01-04T23:00:00Z,10:30:00,2016,9.90731349308379,56.400276003687
390,1893,Y,1997-06-04T22:00:00Z,04:28:00,1999,9.85091367355087,56.0502610296028
391,1976,V,1997-01-11T23:00:00Z,10:30:00,2000,10.1591261000128,56.6883896874652
392,267,Y,1997-06-04T22:00:00Z,14:32:00,2000,10.1219163023195,56.0939208141419
393,366,V,1997-01-19T23:00:00Z,10:00:00,1996,11.2563457416375,55.3674551034815
394,305,Y,1997-05-31T22:00:00Z,05:20:00,2002,10.0023859370292,56.3186795784371
395,368,Y,1997-06-04T22:00:00Z,06:30:00,2002,10.876348089996,56.3354824876747
396,273,Y,1997-06-06T22:00:00Z,07:30:00,2000,10.5022762399772,56.478762482962
397,360,V,1997-01-10T23:00:00Z,11:30:00,2005,10.6937392336285,56.2302811112019
398,312,Y,1997-05-31T22:00:00Z,05:55:00,2009,10.6307725457848,56.2670710881669
399,368,V,1997-01-04T23:00:00Z,10:00:00,2000,10.8731149602057,56.3355314136532
400,1825,Y,1997-05-31T22:00:00Z,05:30:00,1998,10.5524819661812,56.2210638769745
401,300,Y,1997-05-31T22:00:00Z,05:20:00,2006,9.44945494532423,56.043391038893
402,227,V,1997-01-18T23:00:00Z,11:00:00,2020,10.8636862510929,56.4075635092418
403,377,Y,1998-05-29T22:00:00Z,04:15:00,2002,10.2173780901808,56.4695010485755
404,309,V,1997-01-04T23:00:00Z,09:15:00,2020,10.8095586159169,56.2915450037091
405,1295,Y,1998-06-12T22:00:00Z,09:55:00,1998,10.2059334645404,56.0562879633157
406,414,V,1997-01-03T23:00:00Z,09:45:00,1997,10.5721143825727,56.4116020329865
407,413,V,1997-01-10T23:00:00Z,09:30:00,2006,10.9513618075878,56.4421603208852
408,1841,Y,1998-06-14T22:00:00Z,19:00:00,1998,9.51342148376409,56.025171425839
409,266,V,1997-01-18T23:00:00Z,09:50:00,2020,10.2492429946072,56.451214313642
410,439,Y,1998-06-04T22:00:00Z,08:15:00,2003,10.4100993681034,56.413549593887
411,236,Y,1998-06-12T22:00:00Z,09:00:00,1998,9.97348746159343,56.4536832400911
412,2063,V,1997-01-07T23:00:00Z,09:15:00,2018,10.5920675806635,56.5012037970036
413,273,V,1996-12-25T23:00:00Z,11:00:00,1999,10.4465966752197,56.5209538606092
414,252,Y,1998-05-28T22:00:00Z,09:00:00,2020,10.666008,56.4876621
415,293,Y,1998-06-04T22:00:00Z,10:00:00,2005,9.67652772137264,56.1771303806593
416,1974,Y,1998-05-25T22:00:00Z,05:30:00,2015,10.707022831316,56.2750290180608
417,436,Y,1998-06-06T22:00:00Z,06:35:00,2003,10.5814890097326,55.8543480387118
418,267,V,1997-01-18T23:00:00Z,12:19:00,1999,10.1409078349126,56.0838627661511
419,298,Y,1999-05-25T22:00:00Z,10:30:00,2002,10.2530711742869,56.0737896606542
420,371,V,1997-01-10T23:00:00Z,08:00:00,1996,10.3598892982076,56.3691834294421
421,1771,Y,1999-05-28T22:00:00Z,05:00:00,2011,10.1266783114339,56.1468914618058
422,298,V,1998-12-28T23:00:00Z,10:00:00,2001,10.2378744387958,56.1008998097046
423,1790,Y,1999-05-25T22:00:00Z,09:00:00,2020,10.1537533500156,55.9759163845518
424,1788,Y,1999-06-14T22:00:00Z,05:45:00,1999,10.2915083404208,56.2620903606851
425,377,V,1998-12-29T23:00:00Z,09:18:00,2001,10.2336055736501,56.4693408752993
426,293,V,1999-01-01T23:00:00Z,10:00:00,2004,9.67652772137264,56.1771303806593
427,374,V,1999-01-01T23:00:00Z,11:20:00,2020,10.2430010281838,56.0604130107597
428,1900,Y,1999-05-31T22:00:00Z,08:00:00,2004,9.8881872238173,56.2746263052824
429,2022,V,1999-01-17T23:00:00Z,10:45:00,2002,10.2583452371632,56.2354757220689
430,380,Y,1999-06-08T22:00:00Z,05:30:00,2020,9.58124518226938,56.2674629776296
431,2015,Y,2000-06-01T22:00:00Z,11:00:00,2002,10.7041206560368,56.4637737209397
432,367,V,2000-01-14T23:00:00Z,08:53:00,2017,10.0408324724142,56.5429847857947
433,1790,V,2000-01-08T23:00:00Z,13:00:00,2020,10.1537533500156,55.9759163845518
434,227,Y,2000-05-31T22:00:00Z,04:45:00,2020,10.8628087627176,56.389604292466
435,2130,V,2001-01-05T23:00:00Z,09:00:00,2005,9.7552962200092,56.0868238114883
436,871,Y,2000-06-12T22:00:00Z,05:00:00,2000,10.0734490405826,56.1428726403337
437,2130,V,2001-01-11T23:00:00Z,09:00:00,2005,9.78706679264402,56.0686550859047
438,2130,Y,2000-05-31T22:00:00Z,06:00:00,2014,9.78706679264402,56.0686550859047
439,351,V,2002-01-16T23:00:00Z,09:20:00,2003,10.580503657136,56.22279373221
440,2130,Y,2000-06-11T22:00:00Z,06:30:00,2014,9.70643252822864,56.0511726353491
441,2112,V,2002-01-16T23:00:00Z,09:15:00,2001,10.4057961737296,56.2967873538053
442,1651,Y,2000-06-09T22:00:00Z,04:10:00,2002,10.071414035934,55.8957889177991
444,292,V,2002-01-03T23:00:00Z,10:40:00,2003,10.0625574268533,56.1564447419978
445,1253,V,2002-01-04T23:00:00Z,09:00:00,2002,9.54525552959167,56.0070646917875
446,990,Y,2001-05-24T22:00:00Z,09:00:00,2002,10.1891037533958,56.0834079797294
447,1589,V,2003-01-16T23:00:00Z,09:15:00,2004,10.4700621643331,56.2870554573181
448,2112,Y,2001-06-04T22:00:00Z,10:15:00,2001,10.3418119612683,56.3154680567742
449,298,V,2003-01-03T23:00:00Z,00:00:00,2020,10.222371653313,56.1190253488273
450,425,Y,2001-05-26T22:00:00Z,09:20:00,2006,9.67763595316484,56.2400184602307
451,322,Y,2001-06-13T22:00:00Z,08:00:00,2002,10.6578036667075,56.5183151013607
452,1920,Y,2001-05-24T22:00:00Z,04:30:00,2003,10.8803253412789,56.4162985653314
453,1995,Y,2001-06-03T22:00:00Z,07:15:00,2001,10.6595518676603,56.1858140957114
454,1850,Y,2001-05-23T22:00:00Z,09:00:00,2001,9.7395719248083,56.1048891666894
455,1958,Y,2001-05-24T22:00:00Z,07:50:00,2001,10.7082635205922,56.194136769788
456,1950,Y,2001-05-24T22:00:00Z,05:00:00,2020,9.82787387998624,56.4727090021757
457,432,Y,2001-05-30T22:00:00Z,10:20:00,2020,10.5220778594714,56.3762837386259
459,1589,Y,2002-05-25T22:00:00Z,08:25:00,2007,10.4700621643331,56.2870554573181
460,1325,Y,2002-05-24T22:00:00Z,05:15:00,2020,10.804855677461,56.5342375021517
461,1850,Y,2002-05-26T22:00:00Z,19:00:00,2003,9.61167236770108,56.1505135483973
463,1253,Y,2002-05-31T22:00:00Z,05:25:00,2002,9.54525552959167,56.0070646917875
464,1333,Y,2002-06-03T22:00:00Z,05:08:00,2002,9.5957157170122,56.1595763908263
465,351,Y,2002-05-26T22:00:00Z,08:30:00,2003,10.5475379389955,56.2052387928974
466,351,Y,2002-05-28T22:00:00Z,08:30:00,2003,10.5808734846318,56.2317749228386
467,1619,Y,2003-05-07T22:00:00Z,10:00:00,2008,10.0623095411173,56.1474615656708
468,1619,Y,2003-05-08T22:00:00Z,10:00:00,2008,10.0135586238428,56.1299004773875
469,298,Y,2003-05-23T22:00:00Z,13:45:00,2020,10.222371653313,56.1190253488273
470,252,Y,2003-06-07T22:00:00Z,08:00:00,2020,10.5285931,56.4615776
471,248,Y,2003-06-01T22:00:00Z,08:00:00,2003,10.1039002035058,55.913473371453
472,2346,Y,2003-05-30T22:00:00Z,07:30:00,2010,10.756102066015,56.5349360937429
473,2130,Y,2003-06-11T22:00:00Z,07:00:00,2014,9.77190380256971,56.1136764233733
476,494,Y,1987-06-25T22:00:00Z,08:00:00,1999,8.90468104873342,55.6398395398096
477,459,V,1981-12-25T23:00:00Z,12:30:00,2003,8.44601399055843,55.4948543150301
478,1792,Y,1987-06-12T22:00:00Z,05:30:00,1992,8.60878509793826,55.6805863398777
479,456,V,1982-12-28T23:00:00Z,13:02:00,1999,8.26942132778728,55.6287159442743
480,459,Y,1988-06-17T22:00:00Z,06:30:00,2003,8.44614006945315,55.4858690404802
481,2024,V,1982-12-28T23:00:00Z,12:00:00,1991,8.31815542501987,55.5660961023065
482,465,Y,1989-06-03T22:00:00Z,05:00:00,1992,8.47790650039643,55.4770227604827
483,910,Y,1989-06-12T22:00:00Z,18:00:00,1990,8.47778328863465,55.6154566431652
484,494,Y,1989-06-13T22:00:00Z,15:30:00,1999,8.54135663608741,55.4845643723796
485,509,Y,1990-06-15T22:00:00Z,10:40:00,1990,8.38087168117142,55.6113575954293
486,1842,V,1988-01-12T23:00:00Z,10:30:00,1990,8.79511446186434,55.325205070893
487,480,Y,1991-06-08T22:00:00Z,04:45:00,2020,8.35016340847685,55.5482983531498
488,461,Y,1999-05-23T22:00:00Z,09:00:00,1999,8.81853173773475,55.3085551507682
489,499,Y,2000-06-02T22:00:00Z,06:51:00,2020,8.68472169549398,55.333956083912
490,459,V,1989-01-10T23:00:00Z,10:00:00,1990,8.50752857012268,55.6388883462761
491,509,V,1989-01-03T23:00:00Z,13:05:00,1990,8.76121145497329,55.720513217219
492,1881,V,1989-01-06T23:00:00Z,10:00:00,1991,8.11224349859396,55.5557918042113
493,1792,V,1989-01-20T23:00:00Z,10:15:00,1991,8.60720383958461,55.6796827421361
494,1769,V,1989-01-17T23:00:00Z,08:57:00,1998,8.79375826231608,55.3314300561024
495,465,V,1989-01-16T23:00:00Z,08:50:00,1996,8.47790650039643,55.4770227604827
496,493,V,1989-01-12T23:00:00Z,10:30:00,2001,8.23450466684822,55.7902450069621
497,456,V,1989-01-10T23:00:00Z,09:55:00,1991,8.20771096935106,55.5384742776413
498,910,V,1989-01-02T23:00:00Z,08:15:00,1991,8.47346561781419,55.8094711936382
499,499,V,1991-01-03T23:00:00Z,09:26:00,2020,8.66925737630107,55.2979711877449
500,2068,V,1991-01-05T23:00:00Z,11:25:00,1990,9.12723751362899,55.6847378412276
501,1784,V,1990-12-23T23:00:00Z,09:20:00,1993,8.88823110633795,55.8375030270248
502,461,V,1992-01-19T23:00:00Z,08:45:00,1991,8.74783364780065,55.325116645623
503,1769,V,1992-12-27T23:00:00Z,10:10:00,1996,9.1030594099052,55.5625576698964
504,499,V,1997-01-02T23:00:00Z,14:05:00,2020,8.66963056985937,55.2530418730589
505,480,V,1997-12-28T23:00:00Z,11:34:00,2020,8.39798398423558,55.5305709876303
506,823,V,1976-12-29T23:00:00Z,10:00:00,1995,9.83436267822191,54.9037533467941
507,823,V,1977-01-02T23:00:00Z,11:00:00,2020,9.76548605307432,54.9725063088889
508,828,V,1983-12-25T23:00:00Z,09:15:00,1995,8.7720719,55.1753983
509,828,Y,1983-05-22T22:00:00Z,08:30:00,1995,8.77393393617101,55.1697085604799
510,1844,V,1987-12-25T23:00:00Z,10:10:00,1996,9.04883760094264,55.3091923675758
511,851,Y,1983-06-04T22:00:00Z,18:00:00,2020,8.85951920996085,54.9388879962663
512,851,V,1987-12-29T23:00:00Z,10:00:00,2020,8.85951920996085,54.9388879962663
513,855,V,1988-01-16T23:00:00Z,08:15:00,1993,9.56482910497729,54.9232784348155
514,830,V,1988-01-14T23:00:00Z,08:15:00,1994,9.83428836307612,54.9001591012611
515,315,V,1988-01-15T23:00:00Z,08:20:00,1994,9.20646156934046,55.3252024181298
516,1844,Y,1987-05-29T22:00:00Z,13:40:00,2001,9.04727074509468,55.3163817506571
517,829,V,1990-01-20T23:00:00Z,09:20:00,2000,8.91876982028519,54.9703947417252
518,315,Y,1987-06-09T22:00:00Z,04:25:00,1995,9.20646156934046,55.3252024181298
519,823,Y,1987-06-06T22:00:00Z,09:00:00,1997,9.57725936005951,54.9196253614795
520,852,V,1991-01-11T23:00:00Z,08:30:00,1993,9.49858849945888,54.8660533548385
521,851,Y,1987-06-05T22:00:00Z,05:00:00,2020,8.96871918707639,55.0198432042728
522,1981,Y,1988-05-29T22:00:00Z,18:00:00,1991,8.84356125578315,55.0287330798304
523,814,V,1992-01-04T23:00:00Z,09:30:00,2002,8.51417865411386,55.0997555705272
524,1008,V,1993-12-29T23:00:00Z,09:00:00,2020,9.7486957390288,54.9097034386176
525,1856,V,1996-01-13T23:00:00Z,11:30:00,1996,9.2338732665593,54.8938113589759
526,822,V,1996-12-28T23:00:00Z,10:15:00,2000,9.97206048474608,54.8577946768759
527,822,V,1997-01-02T23:00:00Z,10:05:00,1999,9.93480388792542,54.863479386958
528,853,V,1997-01-03T23:00:00Z,13:15:00,1998,8.81260894113179,54.9567977745486
529,1308,V,2000-01-01T23:00:00Z,09:33:00,2004,8.82826310041387,54.9478343830381
530,829,Y,1989-05-16T22:00:00Z,08:40:00,2001,8.92190277217389,54.9659035578881
531,821,V,2001-01-13T23:00:00Z,09:00:00,2005,9.62812662073082,55.1799825875674
532,830,Y,1989-06-09T22:00:00Z,08:05:00,1995,9.83428836307612,54.9001591012611
533,839,Y,1989-06-01T22:00:00Z,16:00:00,1993,9.48560350341436,55.0817836436229
534,846,V,2001-01-09T23:00:00Z,10:45:00,2001,8.93755008274651,54.9479396242641
535,852,V,2002-01-13T23:00:00Z,08:30:00,2002,9.60859627965373,54.9284592005
536,851,V,2003-01-10T23:00:00Z,00:00:00,2020,8.85942515286279,54.9658473919521
537,823,Y,1989-06-10T22:00:00Z,09:05:00,1992,9.1038853195487,55.0688863890564
538,1008,Y,1990-06-14T22:00:00Z,05:10:00,2019,9.7486957390288,54.9097034386176
539,1947,Y,1990-06-14T22:00:00Z,05:00:00,1990,9.23418617765347,54.9477301446012
540,852,Y,1991-06-17T22:00:00Z,08:20:00,1993,9.59272797657418,54.9105642019758
541,840,Y,1992-06-13T22:00:00Z,05:50:00,2010,9.48768286642594,55.2525147723747
542,2087,Y,1993-06-03T22:00:00Z,08:15:00,1994,9.69140116584945,55.2065993626149
543,827,Y,1994-05-14T22:00:00Z,08:30:00,1994,9,55.3253768405286
544,845,Y,1994-06-07T22:00:00Z,05:45:00,2002,9.43999320405974,55.2077651167748
546,822,Y,1997-05-30T22:00:00Z,06:30:00,2007,9.91943053184585,54.8725837465821
547,853,Y,1997-05-29T22:00:00Z,07:00:00,1998,8.82897587543367,54.9601379109067
548,840,Y,1999-05-15T22:00:00Z,06:00:00,2010,9.48823375074857,55.2974432086946
549,839,Y,2000-06-07T22:00:00Z,16:30:00,2001,9.625455652429,55.0092534744558
550,851,Y,2000-06-02T22:00:00Z,04:35:00,2017,8.49805716598804,55.1356356786492
551,821,Y,2000-06-09T22:00:00Z,07:00:00,2005,9.62812662073082,55.1799825875674
552,1985,Y,2002-06-11T22:00:00Z,07:00:00,2002,8.45117310544345,56.2586262172498
553,851,Y,2003-05-24T22:00:00Z,20:15:00,2020,8.85942515286279,54.9658473919521
554,558,V,1978-01-01T23:00:00Z,11:30:00,1994,9.39816029613706,55.7380708989619
555,558,Y,1977-06-04T22:00:00Z,06:40:00,1996,9.43944379051316,55.7439144826581
556,571,V,1981-12-29T23:00:00Z,09:10:00,2017,9.55588574517798,55.6296318186606
557,571,V,1981-12-26T23:00:00Z,09:15:00,2017,9.54012768533728,55.638687829611
558,554,Y,1984-06-12T22:00:00Z,06:00:00,2020,9.76164301252994,55.5925838118274
559,658,V,1984-12-29T23:00:00Z,09:00:00,2014,9.53779140610628,55.4679689534627
560,315,V,1984-12-29T23:00:00Z,09:00:00,2002,9.44289055476021,55.4683490576237
561,554,V,1984-12-25T23:00:00Z,10:40:00,2020,9.76146904253795,55.5835990555895
562,571,Y,1984-06-02T22:00:00Z,05:00:00,2019,9.55588574517798,55.6296318186606
563,571,Y,1984-06-07T22:00:00Z,04:50:00,2020,9.50789203394086,55.6028829693973
564,571,V,1984-12-28T23:00:00Z,08:50:00,2020,9.50789203394086,55.6028829693973
565,592,Y,1985-06-01T22:00:00Z,05:00:00,1995,9.95882930138692,55.8697603002743
566,607,V,1985-12-23T23:00:00Z,09:15:00,1992,9.88063742026248,55.8748372944988
567,639,V,1985-12-26T23:00:00Z,09:15:00,2004,9.66797240523221,55.6829868073899
568,607,Y,1987-05-27T22:00:00Z,05:45:00,1992,9.87914088035897,55.8793407492973
569,1867,V,1986-01-03T23:00:00Z,09:30:00,1998,9.19081219469578,55.675670071637
570,618,V,1985-12-22T23:00:00Z,09:00:00,1992,9.40714120546161,55.5295763558371
571,315,Y,1987-05-25T22:00:00Z,04:55:00,1995,9.44289055476021,55.4683490576237
572,618,V,1985-12-25T23:00:00Z,09:30:00,1992,9.44033823530159,55.5231715326328
573,620,Y,1987-05-30T22:00:00Z,06:30:00,1991,9.46507412190016,56.0073930901642
574,1963,V,1985-12-28T23:00:00Z,09:00:00,1990,9.82567219493269,55.6191269853347
575,592,V,1986-12-22T23:00:00Z,08:40:00,1994,9.97570840077574,55.905570031924
576,571,Y,1987-06-12T22:00:00Z,06:15:00,2003,9.44471282066302,55.6300851442408
577,394,V,1987-01-02T23:00:00Z,09:30:00,2020,10.3174496,55.7630904
578,640,Y,1987-06-12T22:00:00Z,07:10:00,1996,9.74765715012043,55.6915131107222
579,592,Y,1987-05-16T22:00:00Z,05:00:00,1995,9.97354474730492,55.8926299576541
580,640,V,1987-01-03T23:00:00Z,10:08:00,1996,9.31750936051794,55.6125091580528
581,652,V,1988-01-01T23:00:00Z,09:30:00,1990,9.68925749036442,55.9883736373285
582,642,Y,1988-05-31T22:00:00Z,03:55:00,1995,9.71437108255776,55.6108398740306
583,1894,V,1989-01-07T23:00:00Z,09:15:00,1994,9.6837344766066,56.0387213062919
584,1834,Y,1984-06-09T22:00:00Z,04:15:00,1991,9.64862166854183,55.5707692884759
585,560,V,1990-01-12T23:00:00Z,09:45:00,1994,9.31656901412782,55.4956981389601
586,3071,Y,1989-06-09T22:00:00Z,06:30:00,2001,9.30122102491936,55.5586366438654
587,626,Y,1989-06-10T22:00:00Z,05:30:00,1990,9.52266439173167,55.5201522431981
588,592,V,1989-12-26T23:00:00Z,08:25:00,1994,9.94306899406558,55.8788676348279
589,2147,V,1989-12-24T23:00:00Z,09:00:00,1991,9.2541245021663,55.6306279136059
590,641,Y,1989-06-09T22:00:00Z,06:30:00,1996,9.81175350292359,55.8902805484833
591,608,Y,1989-06-09T22:00:00Z,10:15:00,1996,9.70946303889185,55.6027811662792
